p1_class,p1_level,p1_hp,p1_ac,p1_avg_save,p2_class,p2_level,p2_hp,p2_ac,p2_avg_save,p3_class,p3_level,p3_hp,p3_ac,p3_avg_save,p4_class,p4_level,p4_hp,p4_ac,p4_avg_save,num_of_monsters,monster_name,monster_cr,monster_ac,monster_hp,dificulty
Paladin,1,10,16,2,Sorcerer,1,6,13,2,Fighter,1,13,18,2,Wizzard,1,4,14,2,2,Doppelganger,3.0,14,52,0.0
Paladin,5,56,17,3,Sorcerer,5,21,12,3,Wizzard,5,21,12,3,Cleric,5,39,13,3,1,Kraken Priest,5.0,15,75,0.921852899575672
Rogue,1,10,16,2,Fighter,1,8,12,2,Druid,1,6,13,2,Fighter,1,7,17,2,2,Faerie Dragon (Violet),2.0,15,14,1.0
Artificer,2,14,15,2,Wizzard,2,14,11,2,Cleric,2,12,14,2,Bard,2,11,12,2,1,Water Elemental,5.0,14,114,0.0
Monk,4,29,16,3,Ranger,4,42,14,3,Druid,4,33,14,3,Rogue,4,32,15,3,2,Nycaloth,9.0,18,123,0.5630102541292341
Barbarian,4,43,13,3,Rogue,4,33,16,3,Warlock,4,36,14,3,Cleric,4,35,12,3,4,Cave Bear,2.0,12,42,0.11295537035991315
Paladin,4,30,19,3,Wizzard,4,27,12,3,Fighter,4,30,18,3,Ranger,4,48,12,3,1,Chasme,6.0,15,84,0.7596654275092938
Artificer,2,11,16,2,Ranger,2,16,12,2,Monk,2,11,16,2,Bard,2,13,13,2,1,Black Pudding,4.0,7,85,0.4359461966604824
Paladin,2,18,16,2,Fighter,2,17,12,2,Bard,2,16,15,2,Bard,2,12,13,2,1,Kuo-toa Archpriest,6.0,13,97,0.0
Paladin,3,32,19,3,Sorcerer,3,25,10,3,Ranger,3,26,16,3,Rogue,3,24,12,3,1,Mouth of Grolantor,6.0,14,105,0.20032491707248215
Cleric,5,45,17,3,Cleric,5,28,15,3,Bard,5,44,13,3,Warlock,5,43,13,3,5,Yuan-ti Malison (Type 1),3.0,12,66,0.3732896141383684
Wizzard,5,39,13,3,Fighter,5,36,15,3,Paladin,5,46,19,3,Ranger,5,37,12,3,4,Barghest,4.0,17,60,0.43563665779837046
Monk,5,48,12,3,Rogue,5,38,15,3,Cleric,5,45,18,3,Barbarian,5,44,14,3,1,Warlock of the Archfey,4.0,13,67,0.9057471679053323
Cleric,2,14,16,2,Monk,2,14,12,2,Fighter,2,18,12,2,Paladin,2,16,18,2,10,Commoner,0.0,10,4,0.7595358802583139
Fighter,3,17,13,3,Artificer,3,18,12,3,Druid,3,13,13,3,Ranger,3,20,12,3,1,Chimera,6.0,14,114,0.0
Sorcerer,1,6,13,2,Warlock,1,8,12,2,Sorcerer,1,3,13,2,Ranger,1,7,13,2,10,Xvart,0.125,13,7,0.0
Barbarian,2,21,17,2,Sorcerer,2,17,11,2,Bard,2,13,16,2,Sorcerer,2,14,12,2,5,Spy,1.0,12,27,0.0
Fighter,1,12,12,2,Druid,1,8,12,2,Bard,1,9,15,2,Druid,1,6,11,2,3,Death Dog,1.0,12,39,0.0
Cleric,3,24,18,3,Ranger,3,30,16,3,Druid,3,16,12,3,Cleric,3,15,16,3,10,Giant Bat,0.25,13,22,0.3537414965986394
Cleric,3,28,17,3,Wizzard,3,24,11,3,Bard,3,28,12,3,Cleric,3,25,12,3,10,Lizardfolk,0.5,15,22,0.0
Warlock,4,38,14,3,Monk,4,25,14,3,Barbarian,4,41,13,3,Fighter,4,30,13,3,5,Merrow,2.0,13,45,0.0
Sorcerer,3,20,12,3,Fighter,3,24,18,3,Wizzard,3,17,14,3,Warlock,3,26,13,3,10,Swarm of Insects,0.5,12,22,0.0
Fighter,4,42,14,3,Rogue,4,26,17,3,Druid,4,27,13,3,Wizzard,4,26,11,3,2,Sword Wraith Commander,8.0,18,127,0.9341633255961174
Rogue,5,43,12,3,Cleric,5,51,20,3,Bard,5,48,16,3,Fighter,5,48,13,3,10,Giant Fire Beetle,0.0,13,4,1.0
Ranger,1,8,13,2,Rogue,1,8,15,2,Ranger,1,8,14,2,Artificer,1,8,15,2,1,Lamia,4.0,13,97,0.0
Warlock,1,9,13,2,Bard,1,10,13,2,Rogue,1,11,17,2,Barbarian,1,11,14,2,10,Magmin,0.5,14,9,0.0
Wizzard,2,12,13,2,Fighter,2,17,18,2,Artificer,2,16,12,2,Fighter,2,24,14,2,2,Redcap,3.0,14,45,0.25319481026241347
Warlock,3,30,12,3,Bard,3,23,15,3,Artificer,3,29,16,3,Fighter,3,31,12,3,1,Werewolf,3.0,11,58,1.0
Sorcerer,4,28,14,3,Rogue,4,25,17,3,Ranger,4,40,16,3,Rogue,4,30,16,3,10,Weasel,0.0,13,1,0.7736517804279796
Monk,2,12,13,2,Barbarian,2,16,16,2,Wizzard,2,8,11,2,Artificer,2,18,12,2,1,Otyugh,5.0,14,114,0.03590425531914894
Monk,1,9,14,2,Warlock,1,8,14,2,Sorcerer,1,8,13,2,Fighter,1,10,12,2,1,Bone Naga (Spirit),4.0,15,58,0.0
Cleric,3,18,18,3,Ranger,3,33,12,3,Paladin,3,15,18,3,Fighter,3,25,17,3,10,Sahuagin,0.5,12,22,0.0
Monk,2,12,10,2,Bard,2,17,14,2,Ranger,2,17,14,2,Fighter,2,22,16,2,2,Giant Hyena,1.0,12,45,0.7673651739176682
Barbarian,3,36,16,3,Wizzard,3,23,11,3,Cleric,3,25,18,3,Bard,3,21,14,3,10,Giant Goat,0.5,11,19,0.0
Rogue,5,41,12,3,Druid,5,33,16,3,Sorcerer,5,32,12,3,Warlock,5,40,12,3,10,Skeleton,0.25,13,13,0.0
Ranger,2,18,16,2,Fighter,2,18,18,2,Fighter,2,20,13,2,Artificer,2,11,14,2,5,Kuo-toa Whip,1.0,11,65,0.0
Druid,3,15,12,3,Artificer,3,20,12,3,Paladin,3,21,19,3,Bard,3,28,15,3,10,Monodrone,0.125,15,5,0.9681122448979591
Fighter,1,11,19,2,Artificer,1,6,16,2,Wizzard,1,5,14,2,Barbarian,1,10,12,2,1,Griffon,2.0,12,59,0.7410573122529643
Artificer,3,19,12,3,Bard,3,23,14,3,Fighter,3,27,15,3,Druid,3,26,13,3,10,Acolyte,0.25,10,9,1.0
Bard,5,33,12,3,Bard,5,42,13,3,Wizzard,5,35,14,3,Artificer,5,26,17,3,2,Allip,5.0,13,40,0.7852285702203239
Bard,4,27,15,3,Monk,4,33,13,3,Paladin,4,33,14,3,Artificer,4,25,16,3,6,Mimic,2.0,12,58,0.5422307879842126
Cleric,4,24,20,3,Barbarian,4,35,17,3,Rogue,4,23,15,3,Wizzard,4,33,15,3,3,Duergar Screamer,3.0,15,38,0.6565731545931088
Cleric,2,15,13,2,Cleric,2,18,14,2,Bard,2,11,15,2,Monk,2,15,15,2,2,Faerie Dragon (Blue),2.0,15,14,1.0
Fighter,4,37,18,3,Sorcerer,4,20,11,3,Barbarian,4,40,13,3,Rogue,4,35,17,3,8,Animated Armor,1.0,18,33,0.09894328918719161
Ranger,1,10,17,2,Bard,1,7,14,2,Cleric,1,6,16,2,Ranger,1,6,15,2,10,Guard,0.125,16,11,0.0
Fighter,5,53,12,3,Cleric,5,46,13,3,Bard,5,44,13,3,Artificer,5,41,15,3,4,Drow Elite Warrior,5.0,18,71,0.0
Druid,5,35,14,3,Sorcerer,5,32,13,3,Warlock,5,39,16,3,Druid,5,34,12,3,4,Giant Crocodile,5.0,14,85,0.0
Monk,5,31,15,3,Monk,5,37,16,3,Rogue,5,30,14,3,Warlock,5,32,14,3,10,Slaad Tadpole,0.125,12,10,0.7925218054018566
Artificer,4,26,14,3,Barbarian,4,46,13,3,Cleric,4,35,19,3,Wizzard,4,26,12,3,11,Quickling,1.0,16,10,0.35168427060213053
Monk,1,7,12,2,Paladin,1,8,17,2,Monk,1,5,11,2,Warlock,1,9,14,2,2,Bandit Captain,2.0,15,65,0.0
Rogue,1,9,12,2,Sorcerer,1,4,12,2,Fighter,1,8,15,2,Wizzard,1,8,15,2,1,Merrenoloth,3.0,13,40,0.7765151515151515
Monk,3,21,10,3,Rogue,3,17,16,3,Warlock,3,29,15,3,Paladin,3,23,17,3,3,Ankheg,2.0,14,39,0.21388184324155485
Wizzard,4,28,15,3,Bard,4,20,13,3,Ranger,4,33,15,3,Barbarian,4,49,14,3,1,Minotaur,3.0,14,76,0.951153625548134
Cleric,3,17,17,3,Artificer,3,30,15,3,Fighter,3,23,15,3,Monk,3,24,13,3,2,Clockwork Oaken Bolter,5.0,16,117,0.0
Artificer,4,35,14,3,Barbarian,4,52,16,3,Monk,4,37,11,3,Cleric,4,30,17,3,10,Zombie,0.25,8,22,0.0
Ranger,1,8,17,2,Monk,1,11,12,2,Ranger,1,12,17,2,Bard,1,10,13,2,10,Awakened Shrub,0.0,9,10,1.0
Warlock,4,36,15,3,Fighter,4,36,17,3,Druid,4,35,11,3,Druid,4,33,15,3,1,Drow Mage,7.0,12,45,0.7503152585119799
Bard,4,26,13,3,Monk,4,36,10,3,Barbarian,4,45,15,3,Sorcerer,4,27,13,3,2,Wraith,5.0,13,67,0.7889328689555704
Bard,1,7,14,2,Paladin,1,9,19,2,Artificer,1,10,16,2,Monk,1,7,11,2,1,Yuan-ti Malison (Type 3),3.0,12,66,0.5372736954206603
Barbarian,5,58,17,3,Barbarian,5,43,16,3,Monk,5,45,11,3,Artificer,5,31,15,3,3,Mage,6.0,12,40,0.0
Warlock,2,13,16,2,Fighter,2,15,17,2,Artificer,2,16,12,2,Artificer,2,13,18,2,10,Hyena,0.0,11,5,0.0
Rogue,4,40,11,3,Bard,4,35,13,3,Barbarian,4,49,15,3,Monk,4,34,15,3,10,Flying Sword,0.25,17,17,0.578003570078249
Wizzard,4,29,12,3,Wizzard,4,19,15,3,Bard,4,41,12,3,Artificer,4,29,13,3,8,Giant Octopus,1.0,11,52,0.0
Paladin,1,9,18,2,Artificer,1,10,15,2,Sorcerer,1,6,11,2,Monk,1,11,15,2,1,Thorny Vegepygmy,1.0,14,27,0.8441222570532915
Wizzard,5,27,14,3,Monk,5,40,11,3,Paladin,5,52,19,3,Barbarian,5,41,14,3,10,Gazer,0.5,13,13,0.7906493011371942
Fighter,3,25,14,3,Ranger,3,21,13,3,Artificer,3,24,18,3,Rogue,3,28,14,3,5,Giant Elk,2.0,14,42,0.0
Paladin,5,56,19,3,Cleric,5,31,13,3,Wizzard,5,32,12,3,Bard,5,38,15,3,15,Deinonychus,1.0,13,26,0.0
Fighter,2,19,15,2,Sorcerer,2,13,13,2,Rogue,2,15,14,2,Warlock,2,11,12,2,1,Clockwork Iron Cobra,4.0,13,91,0.6791893423526343
Paladin,4,40,15,3,Bard,4,28,16,3,Druid,4,27,12,3,Wizzard,4,20,13,3,1,Diviner Wizard,8.0,12,90,0.0
Paladin,5,53,17,3,Warlock,5,44,15,3,Artificer,5,38,12,3,Wizzard,5,29,11,3,1,Shield Guardian,7.0,17,142,0.8554065841751564
Sorcerer,1,8,13,2,Ranger,1,10,13,2,Fighter,1,8,12,2,Wizzard,1,6,10,2,2,Bard,2.0,15,44,0.0
Artificer,1,9,16,2,Ranger,1,6,16,2,Wizzard,1,7,10,2,Monk,1,7,12,2,10,Tortle,0.25,17,22,0.0
Fighter,2,10,15,2,Monk,2,18,14,2,Cleric,2,10,14,2,Artificer,2,16,15,2,5,Kuo-toa Whip,1.0,11,65,0.0
Sorcerer,1,5,12,2,Wizzard,1,6,14,2,Artificer,1,10,15,2,Sorcerer,1,6,15,2,10,Acolyte,0.25,10,9,1.0
Wizzard,5,25,13,3,Bard,5,43,16,3,Cleric,5,39,13,3,Cleric,5,40,14,3,8,Will-o'-Wisp,2.0,19,22,0.7739222762434594
Paladin,4,42,14,3,Cleric,4,22,19,3,Rogue,4,32,16,3,Barbarian,4,49,15,3,10,Sacred Statue,-1.0,19,95,0.0
Barbarian,4,39,13,3,Druid,4,27,16,3,Artificer,4,34,18,3,Monk,4,30,12,3,6,Wererat,2.0,12,33,0.989516095876331
Monk,3,22,11,3,Monk,3,21,10,3,Druid,3,19,11,3,Fighter,3,16,14,3,10,Swarm of Beetles,0.5,12,22,0.0
Sorcerer,1,7,13,2,Fighter,1,9,16,2,Artificer,1,6,17,2,Warlock,1,9,13,2,10,Noble,0.125,15,9,0.0
Monk,4,36,10,3,Cleric,4,22,18,3,Cleric,4,37,16,3,Rogue,4,30,14,3,10,Lizardfolk,0.5,15,22,0.44547446886774567
Cleric,1,4,19,2,Ranger,1,8,14,2,Cleric,1,9,15,2,Artificer,1,9,17,2,2,Black Dragon Wyrmling,2.0,17,33,0.0
Barbarian,5,52,14,3,Barbarian,5,59,16,3,Warlock,5,36,16,3,Wizzard,5,23,11,3,4,Weretiger,4.0,12,120,0.871191647776206
Wizzard,2,16,13,2,Bard,2,15,15,2,Druid,2,18,16,2,Cleric,2,13,18,2,1,Nothic,2.0,15,45,1.0
Wizzard,3,11,12,3,Rogue,3,21,17,3,Rogue,3,27,14,3,Sorcerer,3,18,11,3,10,Magmin,0.5,14,9,0.0
Paladin,2,14,16,2,Rogue,2,16,11,2,Sorcerer,2,14,12,2,Druid,2,18,12,2,10,Guard,0.125,16,11,0.0
Sorcerer,1,6,13,2,Ranger,1,6,17,2,Warlock,1,8,16,2,Ranger,1,11,15,2,10,Swarm of Bats,0.25,12,22,0.0
Fighter,1,7,18,2,Wizzard,1,3,15,2,Sorcerer,1,8,12,2,Warlock,1,8,14,2,1,Clockwork Bronze Scout,1.0,13,36,0.5433255269320844
Artificer,3,26,18,3,Bard,3,20,14,3,Paladin,3,29,19,3,Rogue,3,18,11,3,1,Ettin,4.0,12,85,0.7753939198979722
Artificer,4,21,13,3,Cleric,4,21,14,3,Paladin,4,36,15,3,Ranger,4,38,17,3,4,Shadow Mastiff Alpha,3.0,12,44,0.892679834785098
Ranger,2,15,16,2,Artificer,2,15,12,2,Cleric,2,17,15,2,Rogue,2,19,16,2,1,Dhergoloth,7.0,15,119,0.0
Sorcerer,2,11,15,2,Sorcerer,2,9,14,2,Warlock,2,11,14,2,Bard,2,14,14,2,1,Black Pudding,4.0,7,85,0.2861900475761862
Monk,2,12,11,2,Druid,2,18,11,2,Wizzard,2,10,15,2,Sorcerer,2,16,10,2,1,Slithering Tracker,3.0,14,39,0.8771121351766511
Cleric,2,14,16,2,Monk,2,15,16,2,Ranger,2,15,17,2,Artificer,2,14,15,2,2,Meenlock,2.0,15,31,0.7604269293924466
Bard,2,17,12,2,Ranger,2,19,13,2,Rogue,2,8,16,2,Fighter,2,15,14,2,1,Merrenoloth,3.0,13,40,0.8972312247376563
Cleric,5,30,19,3,Druid,5,38,13,3,Fighter,5,49,18,3,Barbarian,5,58,13,3,10,Crocodile,0.5,12,19,0.8757454039699083
Barbarian,1,10,13,2,Ranger,1,13,13,2,Rogue,1,8,16,2,Paladin,1,7,16,2,10,Kobold Inventor,0.25,12,13,0.0
Sorcerer,5,21,13,3,Ranger,5,57,14,3,Druid,5,39,12,3,Bard,5,37,15,3,1,Dire Wolf,1.0,14,37,1.0
Bard,4,35,16,3,Cleric,4,27,13,3,Wizzard,4,29,15,3,Monk,4,28,10,3,10,Giant Wolf Spider,0.25,13,11,0.12027845921731584
Paladin,4,47,19,3,Monk,4,24,10,3,Barbarian,4,49,16,3,Wizzard,4,21,11,3,2,Young Remorhaz,5.0,14,93,0.11570702368410957
Ranger,3,30,14,3,Bard,3,20,14,3,Monk,3,19,13,3,Monk,3,22,15,3,2,Archer,3.0,16,75,0.09471833429728167
Bard,5,36,12,3,Wizzard,5,34,15,3,Warlock,5,38,16,3,Artificer,5,32,12,3,10,Drow,0.25,15,13,0.8878242858834647
Cleric,3,21,14,3,Sorcerer,3,21,10,3,Artificer,3,18,13,3,Fighter,3,36,12,3,4,Faerie Dragon (Blue),2.0,15,14,1.0
Barbarian,4,36,16,3,Sorcerer,4,23,12,3,Rogue,4,32,16,3,Barbarian,4,42,17,3,2,Giant Elk,2.0,14,42,0.8732164199126806
Wizzard,4,20,10,3,Fighter,4,36,17,3,Fighter,4,42,17,3,Druid,4,28,12,3,2,Shadow Mastiff Alpha,3.0,12,44,0.9834847233691163
Fighter,4,26,19,3,Warlock,4,31,14,3,Druid,4,27,15,3,Bard,4,33,13,3,1,Clockwork Stone Defender,4.0,16,105,1.0
Wizzard,5,36,13,3,Paladin,5,38,15,3,Paladin,5,49,18,3,Wizzard,5,32,15,3,10,Bandit,0.125,12,11,0.813144782409711
Artificer,4,28,18,3,Rogue,4,24,12,3,Fighter,4,40,13,3,Artificer,4,33,12,3,1,Medusa,6.0,15,127,0.721037248504622
Artificer,3,21,16,3,Ranger,3,27,14,3,Fighter,3,28,19,3,Ranger,3,21,13,3,10,Swarm of Bats,0.25,12,22,0.6227346581677291
Monk,1,9,16,2,Ranger,1,10,14,2,Druid,1,6,12,2,Warlock,1,8,14,2,10,Commoner,0.0,10,4,0.6028852056476367
Sorcerer,4,32,14,3,Artificer,4,24,16,3,Ranger,4,36,17,3,Ranger,4,35,16,3,1,Blue Slaad,7.0,15,123,0.8806173786987295
Paladin,3,27,14,3,Fighter,3,25,14,3,Wizzard,3,16,12,3,Cleric,3,24,16,3,1,Air Elemental,5.0,15,90,0.23043438558640394
Druid,3,25,16,3,Barbarian,3,31,16,3,Wizzard,3,26,13,3,Cleric,3,18,20,3,2,Spawn of Kyuss,5.0,10,76,0.9494638062248201
Barbarian,5,42,16,3,Bard,5,35,16,3,Cleric,5,35,18,3,Ranger,5,51,14,3,3,Lizardfolk Shaman,2.0,13,27,0.937013802735579
Wizzard,1,4,14,2,Rogue,1,8,16,2,Ranger,1,6,13,2,Artificer,1,6,12,2,2,Green Hag,3.0,17,82,0.0
Warlock,4,33,13,3,Monk,4,25,11,3,Warlock,4,27,16,3,Ranger,4,34,16,3,2,Ankylosaurus,3.0,15,68,0.48770073899714655
Wizzard,1,4,15,2,Druid,1,5,14,2,Artificer,1,7,17,2,Rogue,1,7,12,2,1,Yuan-ti Malison (Type 3),3.0,12,66,0.02773925104022191
Druid,5,40,11,3,Rogue,5,45,12,3,Wizzard,5,37,11,3,Sorcerer,5,38,12,3,5,Red Dragon Wyrmling,4.0,17,75,0.0
Bard,1,8,13,2,Druid,1,10,11,2,Monk,1,8,14,2,Artificer,1,8,18,2,10,Gnoll Hunter,0.5,13,22,0.0
Fighter,4,30,13,3,Bard,4,27,13,3,Bard,4,31,14,3,Sorcerer,4,25,13,3,1,Ghost,4.0,11,45,0.8096669510911914
Sorcerer,5,31,11,3,Ranger,5,40,13,3,Rogue,5,32,17,3,Barbarian,5,55,12,3,9,Pegasus,2.0,12,59,0.14744548192634516
Warlock,5,42,11,3,Monk,5,29,12,3,Warlock,5,32,11,3,Warlock,5,33,14,3,4,Orc War Chief,4.0,16,93,0.0
Ranger,3,32,15,3,Cleric,3,24,13,3,Sorcerer,3,16,10,3,Barbarian,3,28,17,3,3,Sea Hag,2.0,14,52,0.6000258799171843
Warlock,1,7,12,2,Wizzard,1,3,14,2,Monk,1,10,14,2,Cleric,1,7,20,2,2,Lizardfolk Shaman,2.0,13,27,0.5336802270577106
Wizzard,3,19,14,3,Monk,3,23,13,3,Sorcerer,3,20,15,3,Bard,3,28,12,3,3,Hunter Shark,2.0,12,45,0.6215310067062972
Druid,2,12,13,2,Druid,2,15,11,2,Rogue,2,13,13,2,Artificer,2,15,18,2,2,Orc Eye of Gruumsh,2.0,16,45,0.8514556040756914
Sorcerer,3,18,12,3,Druid,3,19,14,3,Monk,3,20,13,3,Warlock,3,22,15,3,10,Myconid Adult,0.5,12,22,0.0
Druid,1,7,12,2,Artificer,1,4,14,2,Druid,1,9,14,2,Warlock,1,10,12,2,1,Babau,4.0,16,82,0.0
Ranger,3,26,16,3,Warlock,3,25,14,3,Artificer,3,25,12,3,Wizzard,3,16,11,3,2,Banderhobb,5.0,15,84,0.0
Paladin,4,43,19,3,Barbarian,4,52,12,3,Sorcerer,4,22,11,3,Artificer,4,21,18,3,1,Bone Devil,9.0,19,142,0.22381739641697657
Artificer,3,22,12,3,Wizzard,3,18,13,3,Cleric,3,15,14,3,Monk,3,29,15,3,3,Trapper,3.0,13,68,0.5044247640501117
Rogue,2,17,11,2,Monk,2,15,15,2,Warlock,2,11,15,2,Artificer,2,15,16,2,1,Triceratops,5.0,13,95,0.0
Fighter,5,50,17,3,Rogue,5,38,14,3,Ranger,5,42,15,3,Wizzard,5,24,11,3,10,Giant Lizard,0.25,12,19,0.8067634055433391
Monk,2,11,12,2,Bard,2,11,15,2,Ranger,2,14,13,2,Warlock,2,20,14,2,10,Gas Spore,0.5,5,1,0.0
Ranger,4,35,17,3,Monk,4,34,15,3,Wizzard,4,31,11,3,Sorcerer,4,21,13,3,1,Deathlock Mastermind,8.0,13,110,0.6703890901621523
Ranger,4,39,14,3,Druid,4,17,14,3,Ranger,4,38,13,3,Ranger,4,42,13,3,1,Galeb Duhr,6.0,16,85,1.0
Druid,2,12,13,2,Bard,2,17,13,2,Bard,2,16,15,2,Rogue,2,14,13,2,1,Grung Wildling,1.0,16,27,1.0
Barbarian,3,21,15,3,Rogue,3,24,11,3,Artificer,3,31,12,3,Monk,3,16,13,3,1,Fomorian,8.0,14,149,0.39722925365814965
Artificer,3,16,18,3,Barbarian,3,21,13,3,Cleric,3,26,12,3,Fighter,3,35,18,3,5,Mimic,2.0,12,58,0.5524867998375365
Wizzard,4,19,10,3,Ranger,4,26,17,3,Monk,4,31,11,3,Warlock,4,30,11,3,10,Sprite,0.25,15,2,1.0
Bard,4,25,13,3,Artificer,4,24,12,3,Cleric,4,30,13,3,Artificer,4,25,16,3,2,Phase Spider,3.0,13,32,0.7955197132616487
Druid,4,39,12,3,Wizzard,4,21,12,3,Druid,4,23,15,3,Monk,4,25,11,3,10,Grung Wildling,1.0,16,27,0.0
Rogue,5,34,13,3,Barbarian,5,55,17,3,Druid,5,43,16,3,Wizzard,5,31,14,3,3,Canoloth,8.0,16,120,0.0
Barbarian,3,30,12,3,Paladin,3,25,17,3,Fighter,3,31,14,3,Rogue,3,29,17,3,10,Blink Dog,0.25,13,22,0.4848215787829658
Druid,1,7,12,2,Sorcerer,1,4,12,2,Druid,1,9,15,2,Fighter,1,8,14,2,10,Commoner,0.0,10,4,0.5837589504781934
Ranger,5,39,15,3,Sorcerer,5,41,15,3,Fighter,5,47,17,3,Wizzard,5,22,11,3,2,Maw Demon,1.0,13,33,0.9820562539358393
Druid,3,19,15,3,Monk,3,13,13,3,Rogue,3,26,15,3,Fighter,3,25,13,3,1,Howler,8.0,16,90,0.7632114135685051
Barbarian,4,47,15,3,Artificer,4,30,12,3,Paladin,4,39,19,3,Rogue,4,25,13,3,4,Polar Bear,2.0,12,42,0.5024806285357226
Monk,1,7,12,2,Paladin,1,10,19,2,Monk,1,8,16,2,Ranger,1,13,15,2,1,Trapper,3.0,13,68,0.39688316624697106
Bard,2,19,15,2,Paladin,2,14,17,2,Cleric,2,12,20,2,Sorcerer,2,10,10,2,10,Rust Monster,0.5,14,27,0.0
Fighter,4,44,14,3,Warlock,4,25,11,3,Paladin,4,29,19,3,Ranger,4,27,14,3,3,Choker,1.0,16,13,0.9615240070540304
Monk,5,30,13,3,Druid,5,26,12,3,Ranger,5,37,12,3,Rogue,5,47,15,3,4,Fire Elemental,5.0,13,102,0.0
Cleric,3,18,15,3,Rogue,3,18,12,3,Ranger,3,27,14,3,Bard,3,21,16,3,2,Rutterkin,2.0,12,37,0.6688116688116689
Druid,4,34,13,3,Sorcerer,4,22,13,3,Cleric,4,19,14,3,Bard,4,38,13,3,5,Silver Dragon Wyrmling,2.0,17,45,0.0
Monk,4,21,14,3,Ranger,4,31,17,3,Warlock,4,31,12,3,Sorcerer,4,15,10,3,3,Quaggoth,2.0,13,45,0.6890324692120502
Sorcerer,4,33,11,3,Monk,4,39,12,3,Fighter,4,35,14,3,Monk,4,29,10,3,5,Berbalang,2.0,14,49,0.0
Ranger,3,29,17,3,Warlock,3,19,15,3,Bard,3,19,14,3,Wizzard,3,22,14,3,2,Xorn,5.0,19,73,0.0
Cleric,1,5,16,2,Sorcerer,1,4,14,2,Paladin,1,5,18,2,Cleric,1,9,20,2,1,Banshee,4.0,12,58,0.413463098134631
Artificer,5,34,14,3,Wizzard,5,38,11,3,Monk,5,27,12,3,Rogue,5,50,12,3,1,Water Elemental Myrmidon,7.0,18,127,0.9858111488478981
Warlock,2,17,11,2,Cleric,2,19,13,2,Fighter,2,17,14,2,Fighter,2,14,15,2,2,Dolphin Delighter,3.0,14,27,0.6907253872801589
Warlock,2,10,13,2,Artificer,2,12,16,2,Rogue,2,14,11,2,Artificer,2,14,14,2,1,Minotaur,3.0,14,76,0.6220020855057352
Sorcerer,3,14,11,3,Cleric,3,19,12,3,Sorcerer,3,20,14,3,Rogue,3,14,13,3,1,Spawn of Kyuss,5.0,10,76,0.8475255903925203
Sorcerer,3,22,10,3,Monk,3,22,12,3,Warlock,3,22,14,3,Paladin,3,26,18,3,1,Mezzoloth,5.0,18,75,0.3902797202797203
Warlock,4,26,11,3,Barbarian,4,34,17,3,Barbarian,4,45,16,3,Barbarian,4,37,16,3,11,Faerie Dragon (Yellow),1.0,15,14,1.0
Ranger,5,50,12,3,Fighter,5,41,14,3,Cleric,5,33,12,3,Warlock,5,48,11,3,1,Froghemoth,10.0,14,161,0.6395419640612005
Bard,2,17,16,2,Ranger,2,18,15,2,Barbarian,2,22,13,2,Cleric,2,17,20,2,1,Xorn,5.0,19,73,0.34461462450592883
Druid,2,14,14,2,Fighter,2,24,14,2,Bard,2,16,14,2,Ranger,2,18,17,2,1,Chimera,6.0,14,114,0.0
Sorcerer,5,32,12,3,Ranger,5,47,13,3,Artificer,5,35,18,3,Wizzard,5,34,13,3,10,Lizardfolk,0.5,15,22,0.9237800014550129
Sorcerer,4,29,12,3,Barbarian,4,44,16,3,Cleric,4,37,12,3,Wizzard,4,17,14,3,10,Sacred Statue,-1.0,19,95,0.0
Bard,2,18,16,2,Barbarian,2,19,13,2,Ranger,2,18,17,2,Sorcerer,2,9,11,2,2,Quasit,1.0,13,7,0.9259985069055618
Cleric,4,27,14,3,Wizzard,4,24,14,3,Fighter,4,39,13,3,Sorcerer,4,20,11,3,1,Young White Dragon,6.0,17,133,0.0
Ranger,2,16,16,2,Monk,2,19,12,2,Ranger,2,20,16,2,Bard,2,14,15,2,1,Nightmare,3.0,13,68,0.6147917842878949
Paladin,4,33,17,3,Warlock,4,31,13,3,Cleric,4,34,14,3,Fighter,4,33,14,3,4,Minotaur,3.0,14,76,0.024530094219042436
Barbarian,5,54,14,3,Warlock,5,33,12,3,Fighter,5,39,14,3,Artificer,5,45,13,3,10,Stirge,0.125,14,2,0.9421138792154062
Warlock,3,24,16,3,Ranger,3,33,15,3,Sorcerer,3,11,12,3,Monk,3,23,12,3,2,Hobgoblin Warlord,6.0,20,97,0.0
Barbarian,3,29,14,3,Ranger,3,31,12,3,Wizzard,3,16,13,3,Druid,3,27,14,3,1,Berbalang,2.0,14,49,1.0
Cleric,4,27,18,3,Sorcerer,4,21,12,3,Fighter,4,44,13,3,Cleric,4,24,16,3,1,Fire Giant,9.0,18,162,0.0
Sorcerer,5,20,13,3,Sorcerer,5,41,15,3,Cleric,5,43,15,3,Rogue,5,46,13,3,10,Myconid Adult,0.5,12,22,0.7307074112247579
Druid,1,9,12,2,Wizzard,1,3,14,2,Sorcerer,1,8,11,2,Cleric,1,6,12,2,10,Gas Spore,0.5,5,1,0.0
Cleric,3,30,17,3,Druid,3,22,13,3,Ranger,3,26,17,3,Bard,3,30,13,3,1,Kuo-toa Whip,1.0,11,65,1.0
Sorcerer,3,16,15,3,Bard,3,19,14,3,Sorcerer,3,14,15,3,Wizzard,3,26,12,3,3,Centaur,2.0,12,45,0.0
