p1_class,p1_level,p1_hp,p1_ac,p1_avg_save,p2_class,p2_level,p2_hp,p2_ac,p2_avg_save,p3_class,p3_level,p3_hp,p3_ac,p3_avg_save,p4_class,p4_level,p4_hp,p4_ac,p4_avg_save,num_of_monsters,monster_name,monster_cr,monster_ac,monster_hp,dificulty
Rogue,5,45,11,3,Barbarian,5,54,13,3,Barbarian,5,50,16,3,Ranger,5,39,14,3,10,Shadow,0.5,12,16,0.0
Wizzard,4,28,12,3,Bard,4,33,12,3,Cleric,4,32,15,3,Artificer,4,22,16,3,2,Deep Scion,3.0,11,67,0.4483473872099465
Druid,2,11,11,2,Fighter,2,16,13,2,Fighter,2,18,16,2,Monk,2,19,16,2,1,Beholder Zombie,5.0,15,93,0.29428210859083864
Druid,1,6,12,2,Druid,1,7,15,2,Wizzard,1,8,15,2,Paladin,1,10,15,2,1,Duergar Stone Guard,2.0,18,39,0.311804008908686
Bard,1,9,12,2,Druid,1,6,12,2,Druid,1,6,14,2,Cleric,1,5,13,2,10,Boggle,0.125,14,18,1.0
Sorcerer,5,37,12,3,Rogue,5,33,16,3,Barbarian,5,41,16,3,Barbarian,5,54,16,3,6,Basilisk,3.0,15,52,0.5381930188971159
Druid,2,17,11,2,Artificer,2,16,17,2,Rogue,2,15,17,2,Bard,2,19,15,2,1,Peryton,2.0,13,33,1.0
Monk,2,18,12,2,Monk,2,15,16,2,Cleric,2,15,14,2,Bard,2,16,15,2,2,Grung Wildling,1.0,16,27,0.6281384284837324
Druid,4,24,14,3,Druid,4,34,12,3,Rogue,4,22,11,3,Barbarian,4,36,14,3,10,Swarm of Beetles,0.5,12,22,0.012030365414307772
Sorcerer,4,30,11,3,Wizzard,4,23,15,3,Sorcerer,4,29,10,3,Barbarian,4,35,13,3,5,Berserker,2.0,13,67,0.008501440668568783
Warlock,5,37,15,3,Warlock,5,24,16,3,Warlock,5,36,15,3,Warlock,5,47,16,3,2,White Abishai,6.0,15,68,0.6884218842847604
Barbarian,4,49,12,3,Sorcerer,4,23,10,3,Paladin,4,34,19,3,Druid,4,33,14,3,1,Wraith,5.0,13,67,1.0
Monk,1,6,15,2,Bard,1,9,13,2,Ranger,1,9,14,2,Paladin,1,11,15,2,10,Cultist,0.125,12,9,0.0
Cleric,5,45,20,3,Monk,5,36,15,3,Bard,5,33,16,3,Druid,5,27,12,3,6,Aurochs,2.0,11,38,0.0726642319899135
Fighter,1,7,14,2,Cleric,1,7,14,2,Warlock,1,7,11,2,Bard,1,9,15,2,2,Spined Devil,2.0,13,22,0.4775910364145658
Paladin,5,49,17,3,Ranger,5,35,14,3,Ranger,5,43,16,3,Monk,5,33,10,3,2,Priest,2.0,13,27,0.6739719151302958
Ranger,1,7,17,2,Warlock,1,10,12,2,Bard,1,7,15,2,Cleric,1,4,16,2,10,Chitine,0.5,14,18,0.0
Barbarian,1,9,14,2,Warlock,1,9,11,2,Fighter,1,8,18,2,Wizzard,1,6,10,2,2,Nilbog,1.0,13,7,0.831831831831832
Sorcerer,2,13,11,2,Ranger,2,14,17,2,Paladin,2,22,19,2,Artificer,2,13,15,2,2,Giant Elk,2.0,14,42,0.15066022538347265
Warlock,4,28,13,3,Wizzard,4,25,12,3,Paladin,4,32,17,3,Barbarian,4,47,16,3,1,Cave Fisher,3.0,16,58,0.9752898245136287
Rogue,2,13,15,2,Artificer,2,14,14,2,Bard,2,10,14,2,Monk,2,15,12,2,1,Bheur Hag,7.0,17,91,0.0
Druid,2,14,11,2,Fighter,2,18,14,2,Fighter,2,21,17,2,Artificer,2,14,15,2,1,Firenewt Warlock of Imix,1.0,10,33,1.0
Bard,5,44,16,3,Rogue,5,36,16,3,Paladin,5,51,14,3,Cleric,5,31,20,3,10,Derro,0.25,13,13,0.8869616375880348
Rogue,3,23,14,3,Monk,3,22,13,3,Warlock,3,19,12,3,Ranger,3,31,17,3,2,Giff,3.0,16,60,0.07968139632935249
Cleric,1,9,14,2,Sorcerer,1,5,11,2,Rogue,1,9,12,2,Wizzard,1,7,10,2,10,Flying Snake,0.125,14,5,0.0
Druid,1,8,13,2,Bard,1,9,15,2,Monk,1,5,16,2,Wizzard,1,6,13,2,1,Illusionist Wizard,3.0,12,44,0.33179723502304154
Fighter,5,40,18,3,Bard,5,33,16,3,Monk,5,33,12,3,Paladin,5,50,16,3,2,Stone Giant Dreamwalker,10.0,18,161,0.4829374809790879
Sorcerer,2,11,13,2,Paladin,2,10,19,2,Bard,2,20,12,2,Rogue,2,19,16,2,1,Yuan-ti Abomination,7.0,15,127,0.0
Rogue,3,26,17,3,Warlock,3,25,11,3,Monk,3,20,16,3,Druid,3,26,13,3,1,Cave Fisher,3.0,16,58,1.0
Artificer,5,37,18,3,Fighter,5,38,18,3,Artificer,5,42,18,3,Warlock,5,38,15,3,10,Cockatrice,0.5,11,27,1.0
Druid,3,16,11,3,Fighter,3,22,16,3,Ranger,3,29,14,3,Paladin,3,27,16,3,2,Dybbuk,4.0,14,37,0.7532848687678826
Sorcerer,5,34,15,3,Monk,5,41,12,3,Bard,5,46,15,3,Paladin,5,44,14,3,2,Water Weird,3.0,13,58,0.9746127334711587
Warlock,1,11,14,2,Druid,1,10,12,2,Rogue,1,8,12,2,Druid,1,8,16,2,2,Ochre Jelly,2.0,8,45,0.19121368322399251
Bard,5,36,13,3,Fighter,5,44,18,3,Barbarian,5,50,17,3,Monk,5,38,11,3,2,Blackguard,8.0,18,119,0.30074506844953164
Monk,2,14,16,2,Artificer,2,16,15,2,Rogue,2,12,11,2,Ranger,2,17,15,2,2,Quadrone,1.0,16,22,0.4313773226475117
Cleric,3,15,12,3,Sorcerer,3,18,12,3,Monk,3,24,12,3,Paladin,3,24,17,3,10,Sprite,0.25,15,2,1.0
Wizzard,2,12,12,2,Paladin,2,16,16,2,Cleric,2,16,12,2,Wizzard,2,12,14,2,2,Bearded Devil,3.0,13,52,0.0
Cleric,4,25,16,3,Cleric,4,28,20,3,Fighter,4,47,16,3,Ranger,4,42,15,3,4,Duergar Xarrorn,2.0,18,26,0.5539373373608654
Rogue,2,17,16,2,Rogue,2,14,12,2,Paladin,2,17,15,2,Sorcerer,2,11,12,2,10,Ice Mephit,0.5,11,21,0.0
Barbarian,3,37,16,3,Bard,3,22,14,3,Druid,3,25,12,3,Barbarian,3,38,14,3,10,Giant Weasel,0.125,13,9,0.8567422764871115
Barbarian,3,27,12,3,Cleric,3,18,13,3,Druid,3,20,16,3,Monk,3,23,14,3,3,Grell,3.0,12,55,0.5962631634324671
Monk,1,6,14,2,Warlock,1,7,15,2,Sorcerer,1,7,10,2,Paladin,1,6,16,2,10,Gray Ooze,0.5,8,22,0.0
Barbarian,1,12,17,2,Cleric,1,11,15,2,Bard,1,6,16,2,Sorcerer,1,5,14,2,1,Sea Spawn,1.0,11,32,0.8979288685171036
Sorcerer,5,27,12,3,Barbarian,5,60,16,3,Barbarian,5,53,13,3,Cleric,5,43,19,3,10,Steam Mephit,0.25,10,21,0.8363113778362355
Artificer,1,10,18,2,Monk,1,9,10,2,Fighter,1,6,14,2,Sorcerer,1,8,11,2,10,Crocodile,0.5,12,19,0.0
Warlock,5,41,16,3,Druid,5,30,14,3,Rogue,5,35,15,3,Artificer,5,35,13,3,2,Minotaur,3.0,14,76,1.0
Warlock,2,15,11,2,Rogue,2,21,12,2,Ranger,2,12,15,2,Paladin,2,16,14,2,1,Giant Scorpion,3.0,15,52,0.4075405906069522
Artificer,5,44,16,3,Sorcerer,5,30,15,3,Druid,5,35,15,3,Cleric,5,47,13,3,4,Pentadrone,2.0,16,32,0.9400889213380944
Sorcerer,2,15,13,2,Ranger,2,14,15,2,Cleric,2,14,20,2,Ranger,2,15,15,2,1,Gold Dragon Wyrmling,3.0,17,60,0.14778325123152708
Barbarian,4,43,13,3,Sorcerer,4,17,13,3,Ranger,4,32,12,3,Paladin,4,37,15,3,10,Poisonous Snake,0.125,13,2,0.0
Bard,2,10,14,2,Ranger,2,13,15,2,Sorcerer,2,15,13,2,Sorcerer,2,14,12,2,2,Awakened Tree,2.0,13,59,0.0
Ranger,1,11,13,2,Monk,1,9,15,2,Cleric,1,8,19,2,Wizzard,1,6,10,2,1,Swashbuckler,3.0,17,66,0.6543600971350332
Druid,4,25,11,3,Bard,4,23,16,3,Ranger,4,38,15,3,Fighter,4,42,17,3,4,Hell Hound,3.0,15,45,0.0
Bard,2,16,16,2,Wizzard,2,18,10,2,Wizzard,2,12,12,2,Druid,2,17,12,2,10,Acolyte,0.25,10,9,1.0
Warlock,1,7,11,2,Bard,1,7,12,2,Sorcerer,1,6,13,2,Warlock,1,8,11,2,10,Pony,0.125,10,11,0.0
Bard,2,11,15,2,Monk,2,15,12,2,Ranger,2,13,12,2,Artificer,2,19,12,2,1,Gorgon,5.0,19,114,0.0
Barbarian,4,36,17,3,Cleric,4,37,18,3,Sorcerer,4,15,14,3,Cleric,4,33,19,3,10,Tridrone,0.5,15,16,0.0
Sorcerer,3,16,11,3,Bard,3,23,12,3,Monk,3,26,12,3,Warlock,3,23,14,3,1,Gold Dragon Wyrmling,3.0,17,60,0.5823229824293809
Cleric,2,10,12,2,Bard,2,11,14,2,Wizzard,2,10,12,2,Monk,2,18,14,2,1,Swashbuckler,3.0,17,66,0.8393556556821863
Warlock,1,7,11,2,Bard,1,8,14,2,Rogue,1,5,13,2,Fighter,1,6,12,2,2,Harpy,1.0,11,38,0.19576744393817566
Druid,4,31,15,3,Bard,4,33,12,3,Barbarian,4,43,17,3,Druid,4,26,15,3,1,Giant Ape,7.0,12,157,0.30423214691668254
Sorcerer,1,5,12,2,Paladin,1,10,14,2,Warlock,1,7,15,2,Monk,1,7,10,2,10,Lemure,0.0,7,13,0.0
Cleric,2,14,19,2,Warlock,2,14,16,2,Rogue,2,14,13,2,Warlock,2,9,16,2,10,Spider,0.0,12,1,0.0
Monk,3,15,10,3,Rogue,3,20,11,3,Fighter,3,21,15,3,Sorcerer,3,19,11,3,10,Derro,0.25,13,13,0.6114254440260096
Barbarian,5,41,14,3,Warlock,5,31,13,3,Monk,5,39,10,3,Cleric,5,48,19,3,3,Meenlock,2.0,15,31,0.9705380541324823
Sorcerer,5,37,15,3,Bard,5,47,13,3,Bard,5,39,12,3,Fighter,5,42,13,3,10,Specter,1.0,12,22,0.3685600433745205
Sorcerer,3,24,12,3,Artificer,3,31,16,3,Barbarian,3,27,16,3,Barbarian,3,30,14,3,3,Dire Wolf,1.0,14,37,0.9711540387684378
Monk,5,36,12,3,Ranger,5,55,13,3,Fighter,5,40,17,3,Warlock,5,29,15,3,10,Eagle,0.0,12,3,0.9226497571303087
Rogue,2,18,14,2,Druid,2,17,15,2,Rogue,2,10,11,2,Ranger,2,15,17,2,10,Tortle,0.25,17,22,0.0905031159750722
Sorcerer,2,6,14,2,Barbarian,2,20,17,2,Bard,2,10,12,2,Fighter,2,21,17,2,3,Duergar Kavalrachni,2.0,16,26,0.0
Warlock,1,9,12,2,Artificer,1,7,14,2,Artificer,1,8,12,2,Warlock,1,10,14,2,10,Deep Roth�,0.25,10,13,0.0
Bard,2,14,14,2,Sorcerer,2,10,13,2,Artificer,2,20,15,2,Bard,2,15,12,2,5,Bugbear,1.0,16,27,0.0
Druid,1,7,13,2,Warlock,1,7,16,2,Fighter,1,10,14,2,Cleric,1,5,15,2,3,Sea Spawn,1.0,11,32,0.0
Monk,1,10,14,2,Ranger,1,10,12,2,Monk,1,9,12,2,Bard,1,11,15,2,10,Twig Blight,0.125,13,4,0.3484772346581392
Monk,2,16,14,2,Barbarian,2,25,13,2,Warlock,2,17,15,2,Paladin,2,23,19,2,1,Ogre Howdah,2.0,15,59,0.9240170867081211
Barbarian,1,14,12,2,Druid,1,8,13,2,Druid,1,4,16,2,Paladin,1,13,18,2,10,Mule,0.125,10,11,0.1605844942459116
Barbarian,5,48,15,3,Warlock,5,36,15,3,Sorcerer,5,25,14,3,Fighter,5,34,18,3,1,Young Remorhaz,5.0,14,93,0.9852900456873875
Sorcerer,2,10,14,2,Warlock,2,11,14,2,Wizzard,2,14,11,2,Monk,2,16,16,2,3,Lizardfolk Shaman,2.0,13,27,0.24222207078279043
Ranger,4,31,16,3,Artificer,4,32,16,3,Druid,4,25,14,3,Fighter,4,29,15,3,10,Giant Rat,0.125,12,7,1.0
Fighter,2,20,15,2,Paladin,2,21,17,2,Rogue,2,10,14,2,Barbarian,2,25,15,2,10,Shrieker,0.0,5,13,1.0
Sorcerer,4,16,11,3,Bard,4,25,14,3,Druid,4,27,16,3,Druid,4,32,15,3,10,Stench Kow,0.5,10,15,0.0
Bard,3,26,12,3,Monk,3,21,15,3,Barbarian,3,32,14,3,Sorcerer,3,21,13,3,10,Giant Badger,0.25,10,13,0.08057607151118601
Ranger,3,29,16,3,Barbarian,3,30,14,3,Barbarian,3,36,15,3,Warlock,3,20,15,3,2,Giant Spider,1.0,14,26,0.8776827485380116
Barbarian,4,49,12,3,Bard,4,24,16,3,Monk,4,22,10,3,Fighter,4,34,13,3,10,Bugbear,1.0,16,27,0.0
Paladin,1,8,19,2,Sorcerer,1,4,15,2,Wizzard,1,6,12,2,Monk,1,7,13,2,3,Giant Eagle,1.0,13,26,0.0
Fighter,3,24,17,3,Artificer,3,25,14,3,Paladin,3,30,15,3,Bard,3,18,14,3,2,Drow Mage,7.0,12,45,0.0
Artificer,4,25,17,3,Wizzard,4,33,12,3,Paladin,4,44,15,3,Artificer,4,28,13,3,2,Lizard King,4.0,15,78,0.0
Fighter,2,20,17,2,Warlock,2,19,16,2,Wizzard,2,10,12,2,Druid,2,14,15,2,1,Merrow,2.0,13,45,0.7393689986282579
Cleric,3,29,16,3,Sorcerer,3,14,14,3,Bard,3,31,15,3,Druid,3,24,13,3,10,Swarm of Beetles,0.5,12,22,0.0
Warlock,4,36,16,3,Warlock,4,23,16,3,Cleric,4,35,18,3,Barbarian,4,35,16,3,1,Banderhobb,5.0,15,84,0.6646930975202945
Wizzard,1,5,15,2,Druid,1,11,12,2,Artificer,1,7,16,2,Cleric,1,9,16,2,2,Azer,2.0,17,39,0.0
Paladin,2,12,15,2,Artificer,2,12,14,2,Barbarian,2,23,15,2,Bard,2,14,12,2,1,Bone Naga (Spirit),4.0,15,58,0.7496460540738034
Wizzard,5,18,15,3,Warlock,5,34,11,3,Cleric,5,40,17,3,Barbarian,5,59,12,3,1,Gnoll Pack Lord,2.0,15,49,0.9502032884913896
Paladin,3,21,18,3,Artificer,3,27,15,3,Monk,3,21,13,3,Sorcerer,3,19,12,3,1,Water Weird,3.0,13,58,1.0
Warlock,3,19,15,3,Druid,3,23,13,3,Druid,3,20,11,3,Fighter,3,24,17,3,10,Warhorse Skeleton,0.5,13,22,0.0
Ranger,5,39,15,3,Wizzard,5,31,13,3,Barbarian,5,53,14,3,Bard,5,44,13,3,1,Air Elemental Myrmidon,7.0,18,117,0.8616506318346088
Wizzard,2,18,14,2,Barbarian,2,27,15,2,Ranger,2,20,14,2,Fighter,2,16,14,2,1,Wraith,5.0,13,67,0.8241618593763063
Sorcerer,5,25,11,3,Wizzard,5,22,14,3,Barbarian,5,63,15,3,Druid,5,33,14,3,10,Giant Wasp,0.5,12,13,0.5291874424389224
Barbarian,5,57,15,3,Barbarian,5,53,13,3,Paladin,5,46,18,3,Rogue,5,33,16,3,2,Red Slaad,5.0,14,93,0.8896155783465242
Druid,4,34,14,3,Fighter,4,45,13,3,Rogue,4,41,16,3,Ranger,4,29,14,3,3,Brontosaurus,5.0,15,121,0.0
Paladin,5,36,18,3,Bard,5,45,14,3,Fighter,5,48,16,3,Wizzard,5,30,10,3,1,Galeb Duhr,6.0,16,85,0.9666666666666668
Warlock,5,35,11,3,Ranger,5,52,16,3,Cleric,5,40,18,3,Fighter,5,52,18,3,10,Jackal,0.0,12,3,1.0
Paladin,1,9,19,2,Sorcerer,1,7,10,2,Barbarian,1,13,13,2,Ranger,1,13,15,2,10,Swarm of Rot Grubs,0.5,8,22,0.0
Sorcerer,3,18,13,3,Paladin,3,27,16,3,Paladin,3,15,17,3,Barbarian,3,37,15,3,1,Yuan-ti Nightmare Speaker,4.0,14,71,0.9200490119350947
Fighter,5,38,19,3,Barbarian,5,49,14,3,Ranger,5,42,16,3,Artificer,5,39,17,3,2,Wraith,5.0,13,67,0.9870082053439934
Artificer,4,32,17,3,Warlock,4,30,11,3,Rogue,4,39,12,3,Cleric,4,29,18,3,1,Draegloth,7.0,15,123,0.6209099286114398
Wizzard,4,20,14,3,Fighter,4,26,18,3,Warlock,4,20,15,3,Barbarian,4,45,14,3,2,Cyclops,6.0,14,138,0.0
Ranger,5,36,15,3,Sorcerer,5,25,10,3,Monk,5,41,16,3,Cleric,5,45,19,3,10,Raven,0.0,12,1,1.0
Fighter,3,20,16,3,Rogue,3,16,15,3,Cleric,3,25,13,3,Rogue,3,19,17,3,1,Hill Giant,5.0,13,105,0.3046824887748557
Paladin,2,18,17,2,Ranger,2,22,15,2,Bard,2,16,16,2,Rogue,2,10,11,2,1,Water Elemental,5.0,14,114,0.18842594609245306
Ranger,4,34,13,3,Bard,4,35,12,3,Paladin,4,29,14,3,Artificer,4,30,12,3,1,Adult Oblex,5.0,14,75,0.44914098137348646
Paladin,4,42,16,3,Druid,4,25,13,3,Paladin,4,32,18,3,Barbarian,4,34,15,3,1,Neogi,3.0,15,33,1.0
Warlock,4,21,12,3,Ranger,4,29,16,3,Druid,4,37,15,3,Paladin,4,39,14,3,10,Rat,0.0,10,1,1.0
Barbarian,3,34,14,3,Barbarian,3,32,14,3,Bard,3,20,13,3,Wizzard,3,13,12,3,1,Armanite,7.0,16,94,0.020823910749283882
Rogue,1,9,17,2,Sorcerer,1,8,12,2,Bard,1,7,12,2,Warlock,1,8,13,2,1,Green Hag,3.0,17,82,0.0
Paladin,4,35,19,3,Druid,4,20,12,3,Monk,4,31,11,3,Druid,4,26,12,3,10,Guard,0.125,16,11,0.0
Sorcerer,4,30,11,3,Monk,4,25,13,3,Paladin,4,40,18,3,Warlock,4,26,12,3,2,Gorgon,5.0,19,114,0.0
Wizzard,1,9,15,2,Rogue,1,9,14,2,Sorcerer,1,4,14,2,Wizzard,1,5,13,2,1,Spined Devil,2.0,13,22,0.8530762167125804
Ranger,3,27,17,3,Bard,3,21,14,3,Artificer,3,26,12,3,Sorcerer,3,22,12,3,10,Giant Fire Beetle,0.0,13,4,1.0
Cleric,4,22,12,3,Cleric,4,24,19,3,Druid,4,32,14,3,Ranger,4,31,13,3,8,Sea Spawn,1.0,11,32,0.04940933538748711
Druid,4,37,11,3,Rogue,4,23,16,3,Paladin,4,42,17,3,Artificer,4,35,14,3,10,Bandit,0.125,12,11,0.947779071557588
Paladin,5,44,19,3,Sorcerer,5,25,14,3,Warlock,5,32,11,3,Paladin,5,45,18,3,9,Fire Snake,1.0,14,22,0.684765798811762
Bard,5,27,15,3,Artificer,5,31,13,3,Wizzard,5,28,11,3,Fighter,5,45,16,3,5,Nilbog,1.0,13,7,0.9611867552037919
Wizzard,5,25,14,3,Artificer,5,45,13,3,Artificer,5,30,17,3,Rogue,5,52,15,3,1,Yochlol,10.0,15,136,0.8054187270494045
Fighter,3,24,18,3,Paladin,3,26,15,3,Druid,3,28,13,3,Barbarian,3,30,15,3,1,Derro Savant,3.0,13,36,0.9478616738285247
Warlock,1,8,13,2,Druid,1,7,13,2,Wizzard,1,7,12,2,Artificer,1,4,15,2,1,Flail Snail,3.0,16,52,0.5873552123552124
Druid,3,28,11,3,Barbarian,3,25,16,3,Bard,3,25,15,3,Fighter,3,25,13,3,5,Nilbog,1.0,13,7,1.0
Paladin,3,34,16,3,Bard,3,21,12,3,Monk,3,22,12,3,Cleric,3,20,13,3,1,Githzerai Zerth,6.0,17,84,0.33811747720622704
Ranger,5,45,16,3,Cleric,5,32,19,3,Wizzard,5,36,13,3,Fighter,5,39,16,3,2,Yuan-ti Abomination,7.0,15,127,0.5039301129349855
Paladin,4,32,14,3,Sorcerer,4,22,12,3,Artificer,4,33,15,3,Rogue,4,31,16,3,3,Faerie Dragon (Violet),2.0,15,14,1.0
Cleric,4,34,16,3,Druid,4,38,12,3,Ranger,4,39,17,3,Bard,4,33,15,3,1,Clockwork Stone Defender,4.0,16,105,1.0
Ranger,4,45,15,3,Ranger,4,42,15,3,Druid,4,34,14,3,Cleric,4,31,15,3,10,Gazer,0.5,13,13,0.8884359765868799
Ranger,3,30,17,3,Artificer,3,24,18,3,Rogue,3,19,15,3,Warlock,3,32,15,3,10,Monodrone,0.125,15,5,0.9544340924775706
Ranger,3,32,17,3,Sorcerer,3,25,13,3,Bard,3,30,13,3,Cleric,3,15,16,3,10,Black Bear,0.5,11,19,0.0
Paladin,2,23,16,2,Bard,2,12,12,2,Sorcerer,2,8,14,2,Bard,2,15,16,2,5,Kobold Dragonshield,1.0,15,44,0.0
Artificer,2,14,17,2,Cleric,2,19,19,2,Artificer,2,21,12,2,Monk,2,15,15,2,10,Flying Snake,0.125,14,5,0.11773150014890012
Artificer,5,44,18,3,Bard,5,40,13,3,Fighter,5,44,17,3,Barbarian,5,60,13,3,2,Mammoth,6.0,13,126,0.7549341238471673
Paladin,2,13,15,2,Wizzard,2,11,13,2,Druid,2,14,16,2,Ranger,2,18,16,2,1,Chasme,6.0,15,84,0.569277108433735
Warlock,3,15,14,3,Artificer,3,25,14,3,Warlock,3,22,12,3,Fighter,3,21,13,3,3,Sea Hag,2.0,14,52,0.7476479827065003
Ranger,1,5,15,2,Druid,1,8,16,2,Sorcerer,1,5,12,2,Warlock,1,6,14,2,1,Killer Whale,3.0,12,90,0.0
Cleric,4,22,20,3,Warlock,4,27,11,3,Sorcerer,4,31,11,3,Druid,4,35,14,3,3,Giant Scorpion,3.0,15,52,0.0
Sorcerer,4,30,10,3,Sorcerer,4,21,13,3,Sorcerer,4,15,15,3,Wizzard,4,26,11,3,4,Winter Wolf,3.0,13,75,0.0
Warlock,1,7,16,2,Fighter,1,9,13,2,Ranger,1,9,15,2,Druid,1,9,14,2,10,Giant Badger,0.25,10,13,0.0
Sorcerer,4,22,10,3,Ranger,4,26,15,3,Monk,4,32,11,3,Cleric,4,27,18,3,10,Tortle,0.25,17,22,0.409813937994608
Sorcerer,4,20,12,3,Paladin,4,21,17,3,Cleric,4,29,13,3,Fighter,4,26,17,3,3,Water Weird,3.0,13,58,0.4822842787323899
Druid,3,24,16,3,Sorcerer,3,16,15,3,Barbarian,3,39,15,3,Fighter,3,20,16,3,10,Cranium Rat,0.0,12,2,1.0
Artificer,4,29,15,3,Sorcerer,4,15,11,3,Druid,4,21,13,3,Wizzard,4,27,13,3,1,Diviner Wizard,8.0,12,90,0.0
Druid,5,48,13,3,Rogue,5,28,17,3,Artificer,5,38,17,3,Ranger,5,45,12,3,2,Marid,11.0,17,229,0.0
Bard,3,25,12,3,Fighter,3,32,18,3,Warlock,3,20,14,3,Fighter,3,24,14,3,1,Catoblepas,5.0,14,84,0.39276321398124464
Druid,1,6,14,2,Fighter,1,10,19,2,Barbarian,1,12,14,2,Fighter,1,8,12,2,10,Deer,0.0,13,4,0.8162280701754386
Fighter,4,30,16,3,Barbarian,4,52,16,3,Barbarian,4,44,16,3,Sorcerer,4,22,12,3,3,Couatl,4.0,19,97,0.58738074988075
Fighter,3,30,17,3,Rogue,3,22,13,3,Ranger,3,32,12,3,Warlock,3,24,11,3,1,Kobold Dragonshield,1.0,15,44,0.9394038701622972
Artificer,2,19,13,2,Druid,2,15,16,2,Monk,2,15,10,2,Barbarian,2,22,16,2,10,Deep Roth�,0.25,10,13,0.0
Rogue,1,8,12,2,Warlock,1,6,16,2,Barbarian,1,10,12,2,Ranger,1,8,15,2,1,Grung Wildling,1.0,16,27,0.7411290322580645
Rogue,5,37,16,3,Warlock,5,40,11,3,Monk,5,43,12,3,Ranger,5,44,16,3,5,Helmed Horror,4.0,20,60,0.0
Wizzard,1,9,15,2,Warlock,1,10,15,2,Monk,1,6,12,2,Druid,1,4,16,2,1,Giant Eagle,1.0,13,26,0.8566371681415927
Paladin,1,6,18,2,Barbarian,1,12,12,2,Fighter,1,7,12,2,Ranger,1,8,17,2,10,Troglodyte,0.25,11,13,0.0
Paladin,2,15,19,2,Monk,2,20,12,2,Bard,2,14,12,2,Sorcerer,2,8,11,2,1,Yuan-ti Nightmare Speaker,4.0,14,71,0.7481803367734927
Fighter,1,9,16,2,Wizzard,1,6,10,2,Wizzard,1,6,13,2,Paladin,1,9,17,2,1,Nothic,2.0,15,45,0.7555555555555554
Sorcerer,3,22,11,3,Wizzard,3,18,14,3,Artificer,3,20,15,3,Paladin,3,29,16,3,1,Deathlock Wight,3.0,12,37,0.8658809760456361
Bard,4,38,13,3,Cleric,4,33,16,3,Cleric,4,31,15,3,Monk,4,34,11,3,10,Swarm of Insects,0.5,12,22,0.0
Paladin,2,22,19,2,Rogue,2,15,12,2,Fighter,2,19,19,2,Ranger,2,25,13,2,1,Ghast,2.0,13,36,0.9452998909487459
Fighter,5,47,18,3,Warlock,5,37,14,3,Sorcerer,5,21,11,3,Cleric,5,30,14,3,2,Night Hag,5.0,17,112,0.8860971656110443
Wizzard,4,20,13,3,Bard,4,30,16,3,Artificer,4,35,16,3,Barbarian,4,39,16,3,2,Gnoll Fang of Yeenoghu,4.0,14,65,0.496829867868483
Barbarian,4,39,16,3,Ranger,4,26,17,3,Wizzard,4,23,13,3,Artificer,4,29,18,3,10,Grimlock,0.25,11,11,0.8485806871238362
Warlock,4,25,12,3,Sorcerer,4,17,11,3,Wizzard,4,21,10,3,Fighter,4,34,17,3,2,Drow Elite Warrior,5.0,18,71,0.0
Cleric,1,9,20,2,Paladin,1,12,19,2,Bard,1,7,14,2,Sorcerer,1,8,13,2,10,Giant Fire Beetle,0.0,13,4,1.0
Artificer,1,10,12,2,Bard,1,9,14,2,Paladin,1,9,15,2,Monk,1,9,16,2,1,Meenlock,2.0,15,31,0.8222222222222223
Cleric,5,38,13,3,Wizzard,5,35,13,3,Monk,5,38,15,3,Fighter,5,35,17,3,8,Stone Cursed,1.0,17,19,0.6151405912040375
Sorcerer,5,21,10,3,Rogue,5,38,15,3,Paladin,5,38,17,3,Artificer,5,47,18,3,10,Scorpion,0.0,11,1,0.0
Fighter,2,20,14,2,Fighter,2,17,15,2,Sorcerer,2,9,14,2,Druid,2,10,13,2,3,Clockwork Bronze Scout,1.0,13,36,0.0
Warlock,5,34,12,3,Sorcerer,5,30,12,3,Rogue,5,37,14,3,Druid,5,36,13,3,15,Half-Ogre (Ogrillon),1.0,12,30,0.0
Fighter,5,31,15,3,Paladin,5,40,19,3,Barbarian,5,47,13,3,Bard,5,41,15,3,10,Firenewt Warrior,0.5,13,27,0.6370522282226193
Sorcerer,5,35,10,3,Warlock,5,29,13,3,Paladin,5,49,16,3,Ranger,5,43,14,3,3,Veteran,3.0,17,58,0.20159965317817852
Sorcerer,3,13,10,3,Bard,3,25,13,3,Fighter,3,22,19,3,Wizzard,3,17,13,3,10,Giant Fire Beetle,0.0,13,4,1.0
Artificer,1,7,12,2,Bard,1,7,16,2,Fighter,1,8,16,2,Druid,1,8,16,2,1,Rhinoceros,2.0,11,45,0.6208333333333333
Warlock,4,35,15,3,Bard,4,40,13,3,Barbarian,4,31,17,3,Fighter,4,41,17,3,8,Hippogriff,1.0,11,19,0.0
Druid,5,29,16,3,Cleric,5,36,17,3,Warlock,5,42,13,3,Artificer,5,38,16,3,3,Deinonychus,1.0,13,26,0.9293816084588273
Warlock,5,32,14,3,Barbarian,5,53,15,3,Fighter,5,49,14,3,Cleric,5,32,13,3,1,Aboleth,10.0,17,135,0.7051060152441386
Fighter,2,22,12,2,Ranger,2,19,15,2,Artificer,2,9,13,2,Sorcerer,2,14,11,2,10,Deep Gnome (Svirfneblin),0.5,15,16,0.0
