p1_class,p1_level,p1_hp,p1_ac,p1_avg_save,p2_class,p2_level,p2_hp,p2_ac,p2_avg_save,p3_class,p3_level,p3_hp,p3_ac,p3_avg_save,p4_class,p4_level,p4_hp,p4_ac,p4_avg_save,num_of_monsters,monster_name,monster_cr,monster_ac,monster_hp,dificulty
Monk,5,33,14,3,Fighter,5,57,16,3,Artificer,5,26,18,3,Rogue,5,38,17,3,2,Diviner Wizard,8.0,12,90,0.0
Fighter,3,27,14,3,Cleric,3,26,19,3,Monk,3,21,16,3,Paladin,3,27,18,3,1,Rutterkin,2.0,12,37,0.9657395642147866
Bard,3,32,16,3,Rogue,3,22,12,3,Bard,3,21,16,3,Wizzard,3,18,11,3,10,Drow,0.25,15,13,0.0
Ranger,4,24,17,3,Wizzard,4,33,15,3,Sorcerer,4,19,11,3,Artificer,4,33,17,3,4,Mummy,3.0,11,58,0.4965354110090953
Bard,1,5,16,2,Cleric,1,11,12,2,Cleric,1,7,13,2,Artificer,1,8,17,2,10,Baboon,0.0,12,3,1.0
Wizzard,4,25,13,3,Paladin,4,34,18,3,Druid,4,38,16,3,Sorcerer,4,17,14,3,1,Mindwitness,5.0,15,75,0.6118366972294991
Sorcerer,1,4,10,2,Bard,1,7,15,2,Paladin,1,8,17,2,Sorcerer,1,6,15,2,10,Goblin,0.25,15,7,0.0
Barbarian,3,26,14,3,Bard,3,18,15,3,Barbarian,3,27,16,3,Rogue,3,18,15,3,3,Phase Spider,3.0,13,32,0.3831800091342076
Wizzard,3,20,10,3,Artificer,3,20,15,3,Fighter,3,30,14,3,Paladin,3,19,15,3,10,Derro,0.25,13,13,0.9581761006289309
Barbarian,4,44,17,3,Sorcerer,4,16,14,3,Rogue,4,29,14,3,Artificer,4,31,12,3,10,Baboon,0.0,12,3,1.0
Cleric,3,19,12,3,Sorcerer,3,12,11,3,Warlock,3,25,12,3,Monk,3,26,11,3,1,Pegasus,2.0,12,59,0.8782164729348314
Cleric,2,17,15,2,Wizzard,2,15,14,2,Druid,2,15,16,2,Ranger,2,19,14,2,2,Merrenoloth,3.0,13,40,1.0
Warlock,2,16,16,2,Ranger,2,13,16,2,Bard,2,15,16,2,Paladin,2,17,17,2,1,Young White Dragon,6.0,17,133,0.0
Bard,3,25,12,3,Rogue,3,19,16,3,Fighter,3,28,19,3,Warlock,3,24,13,3,10,Goblin,0.25,15,7,0.13109955640187665
Wizzard,4,26,10,3,Ranger,4,30,17,3,Paladin,4,28,16,3,Druid,4,26,13,3,10,Smoke Mephit,0.25,12,22,0.7371861513643196
Druid,4,37,12,3,Druid,4,21,16,3,Cleric,4,34,18,3,Artificer,4,26,17,3,1,Lizard Queen,4.0,15,78,0.7249284939392404
Sorcerer,3,22,15,3,Wizzard,3,24,13,3,Warlock,3,19,15,3,Barbarian,3,26,12,3,1,Cyclops,6.0,14,138,0.0
Wizzard,2,11,14,2,Barbarian,2,24,12,2,Paladin,2,25,14,2,Wizzard,2,8,14,2,1,Hook Horror,3.0,15,75,0.8022072301425661
Monk,4,33,12,3,Barbarian,4,43,12,3,Barbarian,4,44,17,3,Fighter,4,43,12,3,6,Faerie Dragon (Orange),1.0,15,14,1.0
Rogue,2,21,15,2,Wizzard,2,14,14,2,Fighter,2,19,19,2,Sorcerer,2,9,13,2,10,Skeleton,0.25,13,13,0.0
Warlock,1,6,16,2,Wizzard,1,6,13,2,Cleric,1,8,19,2,Barbarian,1,13,14,2,10,Swarm of Beetles,0.5,12,22,0.0
Wizzard,2,12,10,2,Cleric,2,15,18,2,Druid,2,18,13,2,Rogue,2,17,11,2,3,Lion,1.0,12,26,1.0
Ranger,5,44,17,3,Ranger,5,48,15,3,Paladin,5,35,15,3,Monk,5,35,16,3,7,Sea Hag,2.0,14,52,0.5092366727844966
Warlock,1,7,13,2,Wizzard,1,9,10,2,Cleric,1,6,16,2,Warlock,1,8,16,2,10,Giant Wolf Spider,0.25,13,11,0.0
Fighter,5,41,12,3,Paladin,5,36,18,3,Rogue,5,44,12,3,Ranger,5,34,14,3,12,Sea Spawn,1.0,11,32,0.007397437381806955
Fighter,3,26,13,3,Fighter,3,28,14,3,Barbarian,3,39,15,3,Barbarian,3,28,14,3,2,Vampire Spawn,5.0,15,82,0.42820636570636567
Wizzard,1,6,13,2,Barbarian,1,11,12,2,Barbarian,1,7,17,2,Wizzard,1,8,12,2,10,Wolf,0.25,13,11,0.0
Barbarian,1,12,15,2,Bard,1,5,16,2,Bard,1,11,13,2,Barbarian,1,12,16,2,10,Aarakocra,0.25,12,13,0.0
Warlock,2,13,12,2,Druid,2,20,15,2,Rogue,2,13,12,2,Paladin,2,22,18,2,1,Half-Red Dragon Veteran,5.0,18,65,0.5256916996047429
Ranger,3,30,12,3,Sorcerer,3,10,13,3,Rogue,3,25,17,3,Barbarian,3,24,13,3,10,Jackal,0.0,12,3,1.0
Bard,4,28,13,3,Artificer,4,34,17,3,Cleric,4,27,14,3,Monk,4,31,10,3,6,Quickling,1.0,16,10,0.787987920343643
Barbarian,5,52,16,3,Paladin,5,49,14,3,Cleric,5,32,20,3,Paladin,5,52,19,3,4,Minotaur,3.0,14,76,0.7531826599405728
Paladin,2,22,17,2,Artificer,2,16,15,2,Fighter,2,20,17,2,Fighter,2,22,13,2,1,Bone Naga (Spirit),4.0,15,58,0.8679532757745048
Monk,1,6,16,2,Artificer,1,7,13,2,Barbarian,1,12,12,2,Fighter,1,11,17,2,10,Pixie,0.25,15,1,1.0
Ranger,1,6,15,2,Rogue,1,5,12,2,Rogue,1,8,17,2,Paladin,1,8,15,2,1,Duergar Xarrorn,2.0,18,26,0.32432432432432434
Monk,4,22,13,3,Bard,4,32,15,3,Wizzard,4,22,12,3,Sorcerer,4,29,15,3,1,Shoosuva,8.0,14,136,0.4140921368370906
Bard,1,10,13,2,Druid,1,8,16,2,Monk,1,10,14,2,Barbarian,1,9,17,2,10,Pixie,0.25,15,1,1.0
Ranger,2,18,17,2,Ranger,2,15,17,2,Wizzard,2,11,11,2,Druid,2,12,16,2,1,Trapper,3.0,13,68,1.0
Warlock,5,32,14,3,Bard,5,39,16,3,Paladin,5,39,19,3,Ranger,5,44,16,3,8,Maw Demon,1.0,13,33,0.2890778627370323
Bard,5,44,13,3,Cleric,5,43,15,3,Druid,5,30,15,3,Ranger,5,48,16,3,10,Gazer,0.5,13,13,0.8074757164230887
Wizzard,1,5,11,2,Sorcerer,1,4,15,2,Wizzard,1,6,13,2,Paladin,1,9,15,2,10,Constrictor Snake,0.25,12,13,0.0
Rogue,2,13,11,2,Druid,2,20,16,2,Wizzard,2,11,13,2,Fighter,2,14,15,2,2,Pentadrone,2.0,16,32,1.0
Ranger,1,8,17,2,Wizzard,1,6,15,2,Artificer,1,7,18,2,Artificer,1,9,16,2,2,Stone Cursed,1.0,17,19,0.0
Sorcerer,4,32,12,3,Sorcerer,4,20,12,3,Cleric,4,33,17,3,Wizzard,4,29,13,3,2,Displacer Beast,3.0,13,85,0.34815573617757106
Fighter,2,11,18,2,Paladin,2,23,19,2,Barbarian,2,16,14,2,Cleric,2,16,14,2,1,Wyvern,6.0,13,110,0.21618530020703933
Ranger,2,18,16,2,Sorcerer,2,9,11,2,Druid,2,19,14,2,Barbarian,2,22,12,2,1,Blue Dragon Wyrmling,3.0,17,52,0.9375684556407448
Sorcerer,3,15,15,3,Wizzard,3,10,13,3,Bard,3,26,15,3,Cleric,3,24,13,3,10,Magma Mephit,0.5,11,22,0.0
Barbarian,3,31,13,3,Sorcerer,3,20,15,3,Monk,3,27,12,3,Artificer,3,17,16,3,2,Umber Hulk,5.0,18,93,0.0
Fighter,4,42,19,3,Cleric,4,22,13,3,Fighter,4,39,12,3,Druid,4,29,16,3,2,Tanarukk,5.0,14,95,0.16507059244885616
Ranger,2,20,16,2,Monk,2,22,10,2,Artificer,2,12,17,2,Rogue,2,10,12,2,10,Merfolk,0.125,11,11,0.0
Artificer,1,6,18,2,Sorcerer,1,7,13,2,Wizzard,1,9,11,2,Wizzard,1,6,12,2,10,Neogi Hatchling,0.125,11,7,0.0
Monk,2,21,10,2,Rogue,2,16,13,2,Cleric,2,19,17,2,Bard,2,16,16,2,10,Chitine,0.5,14,18,0.0
Paladin,2,16,18,2,Barbarian,2,23,13,2,Cleric,2,14,12,2,Sorcerer,2,15,12,2,1,Earth Elemental,5.0,17,126,0.0
Sorcerer,4,29,11,3,Ranger,4,31,17,3,Fighter,4,36,13,3,Cleric,4,36,14,3,10,Baboon,0.0,12,3,1.0
Paladin,2,16,16,2,Bard,2,17,15,2,Monk,2,12,16,2,Paladin,2,22,19,2,10,Acolyte,0.25,10,9,1.0
Wizzard,4,22,12,3,Warlock,4,30,11,3,Artificer,4,33,17,3,Wizzard,4,21,13,3,1,Githyanki Knight,8.0,18,91,0.0
Bard,2,16,14,2,Ranger,2,15,16,2,Druid,2,18,15,2,Rogue,2,13,15,2,10,Tridrone,0.5,15,16,0.0
Monk,4,36,14,3,Fighter,4,29,18,3,Warlock,4,24,15,3,Ranger,4,35,17,3,1,Orc War Chief,4.0,16,93,0.8202323168242821
Wizzard,5,32,12,3,Barbarian,5,60,16,3,Wizzard,5,38,15,3,Wizzard,5,36,10,3,6,Bugbear Chief,3.0,17,65,0.06698411613352023
Paladin,2,20,15,2,Rogue,2,14,16,2,Barbarian,2,27,12,2,Rogue,2,15,17,2,1,Giant Elk,2.0,14,42,0.932976454715585
Paladin,4,48,19,3,Cleric,4,31,12,3,Rogue,4,28,13,3,Sorcerer,4,28,15,3,1,Transmuter Wizard,5.0,12,49,0.9721151374967876
Warlock,5,43,14,3,Artificer,5,44,17,3,Fighter,5,50,12,3,Bard,5,30,12,3,10,Kobold,0.125,12,5,0.9467316717744357
Bard,3,23,12,3,Warlock,3,22,12,3,Druid,3,28,12,3,Wizzard,3,13,13,3,1,Ogre,2.0,11,59,0.9557048968377956
Cleric,5,32,19,3,Druid,5,33,11,3,Barbarian,5,61,16,3,Sorcerer,5,26,14,3,5,Adult Kruthik,2.0,18,39,0.9722962406629555
Warlock,3,22,14,3,Wizzard,3,14,15,3,Monk,3,30,11,3,Barbarian,3,38,13,3,4,Druid,2.0,11,27,0.0
Ranger,5,43,16,3,Warlock,5,50,15,3,Ranger,5,52,15,3,Sorcerer,5,33,10,3,1,Hungry Sorrowsworn,11.0,17,225,0.5221146577134519
Sorcerer,4,26,11,3,Ranger,4,30,13,3,Cleric,4,34,16,3,Fighter,4,33,12,3,1,Young Remorhaz,5.0,14,93,0.7546984500286309
Ranger,3,20,13,3,Barbarian,3,35,17,3,Barbarian,3,35,14,3,Sorcerer,3,16,14,3,1,Merregon,4.0,16,45,0.8941353383458647
Warlock,4,31,11,3,Sorcerer,4,26,15,3,Wizzard,4,25,14,3,Fighter,4,42,14,3,10,Guard,0.125,16,11,0.0
Artificer,1,9,18,2,Wizzard,1,3,13,2,Bard,1,9,13,2,Paladin,1,12,19,2,1,Saber-Toothed Tiger,2.0,12,52,0.7717391304347825
Artificer,3,20,14,3,Ranger,3,34,16,3,Rogue,3,21,13,3,Warlock,3,22,11,3,3,Yeti,3.0,12,51,0.0
Warlock,1,5,16,2,Ranger,1,8,15,2,Warlock,1,8,15,2,Fighter,1,6,14,2,10,Blood Hawk,0.125,12,7,0.0
Monk,4,27,16,3,Artificer,4,37,17,3,Artificer,4,36,17,3,Rogue,4,21,11,3,10,Smoke Mephit,0.25,12,22,0.9193686765463231
Paladin,5,59,16,3,Wizzard,5,30,11,3,Cleric,5,46,12,3,Rogue,5,40,13,3,2,Tyrannosaurus Rex,8.0,13,136,0.21806314709899033
Ranger,5,44,12,3,Rogue,5,38,17,3,Artificer,5,49,13,3,Wizzard,5,37,13,3,2,Brontosaurus,5.0,15,121,0.7533325844420138
Rogue,3,27,16,3,Ranger,3,25,16,3,Fighter,3,22,17,3,Warlock,3,21,13,3,10,Ape,0.5,12,19,0.0
Cleric,5,36,13,3,Sorcerer,5,22,14,3,Bard,5,46,13,3,Fighter,5,43,17,3,10,Crawling Claw,0.0,12,2,0.9325798914509291
Monk,4,34,12,3,Monk,4,29,13,3,Rogue,4,37,17,3,Warlock,4,39,15,3,10,Skulk,0.5,14,18,0.0
Barbarian,4,45,12,3,Cleric,4,24,12,3,Bard,4,34,15,3,Ranger,4,32,14,3,1,Vampiric Mist,3.0,13,30,0.9841405196603622
Ranger,3,25,17,3,Monk,3,17,15,3,Warlock,3,25,12,3,Warlock,3,20,13,3,10,Blink Dog,0.25,13,22,0.1285889682975994
Wizzard,1,6,11,2,Barbarian,1,9,14,2,Druid,1,6,16,2,Bard,1,9,13,2,10,Homunculus,0.0,13,5,1.0
Rogue,4,24,15,3,Rogue,4,35,16,3,Druid,4,32,11,3,Paladin,4,35,18,3,10,Tridrone,0.5,15,16,0.0
Bard,4,26,16,3,Cleric,4,32,20,3,Fighter,4,35,17,3,Cleric,4,21,13,3,1,Venom Troll,7.0,15,94,0.0
Warlock,5,33,16,3,Ranger,5,48,13,3,Ranger,5,56,13,3,Rogue,5,32,13,3,2,Drow Mage,7.0,12,45,0.7866942998521946
Monk,5,46,15,3,Sorcerer,5,36,12,3,Rogue,5,46,15,3,Paladin,5,46,14,3,2,Wraith,5.0,13,67,0.9339356295878035
Wizzard,4,31,14,3,Rogue,4,26,17,3,Paladin,4,34,16,3,Bard,4,33,14,3,1,Invisible Stalker,6.0,14,104,0.7534638409039328
Ranger,3,27,16,3,Fighter,3,18,15,3,Druid,3,25,16,3,Sorcerer,3,13,14,3,3,Cave Bear,2.0,12,42,0.2607259882212289
Monk,5,33,10,3,Wizzard,5,34,10,3,Ranger,5,47,15,3,Artificer,5,34,15,3,10,Hyena,0.0,11,5,0.3600874045723306
Paladin,2,12,16,2,Artificer,2,14,16,2,Paladin,2,22,19,2,Paladin,2,16,18,2,2,Duergar Soulblade,1.0,14,27,0.7709484130699372
Wizzard,2,17,15,2,Paladin,2,19,17,2,Bard,2,19,16,2,Rogue,2,14,13,2,10,Grung,0.25,12,11,0.0
Rogue,4,25,13,3,Barbarian,4,50,16,3,Barbarian,4,38,12,3,Cleric,4,41,14,3,2,Banderhobb,5.0,15,84,0.5801706674033833
Rogue,1,11,12,2,Rogue,1,8,15,2,Bard,1,6,13,2,Artificer,1,6,14,2,1,Kobold Scale Sorcerer,1.0,15,27,0.8109717868338558
Wizzard,4,28,12,3,Paladin,4,39,14,3,Rogue,4,22,17,3,Cleric,4,19,19,3,1,Flind,9.0,16,127,0.5156417501356906
Sorcerer,3,19,11,3,Artificer,3,17,16,3,Cleric,3,20,17,3,Ranger,3,23,15,3,1,Gnoll Fang of Yeenoghu,4.0,14,65,0.7805008567846331
Bard,2,16,14,2,Warlock,2,17,12,2,Bard,2,17,16,2,Fighter,2,20,19,2,10,Hadrosaurus,0.25,11,19,0.0
Cleric,5,33,13,3,Warlock,5,41,14,3,Warlock,5,41,16,3,Warlock,5,34,11,3,2,Young Brass Dragon,6.0,17,110,0.0
Fighter,1,8,17,2,Wizzard,1,4,10,2,Cleric,1,6,20,2,Wizzard,1,5,15,2,1,Ogre,2.0,11,59,0.6067415730337079
Ranger,2,16,14,2,Rogue,2,11,12,2,Druid,2,14,14,2,Ranger,2,16,14,2,2,Pegasus,2.0,12,59,0.7208938660209847
Sorcerer,2,14,15,2,Barbarian,2,23,17,2,Warlock,2,15,15,2,Rogue,2,16,15,2,2,Duergar Screamer,3.0,15,38,0.2933841727855342
Sorcerer,2,7,15,2,Sorcerer,2,11,11,2,Rogue,2,15,17,2,Cleric,2,14,19,2,3,Dryad,1.0,11,22,0.6338347721351213
Cleric,1,6,16,2,Paladin,1,9,19,2,Wizzard,1,3,13,2,Sorcerer,1,4,10,2,10,Shadow,0.5,12,16,0.0
Artificer,4,31,16,3,Druid,4,26,12,3,Cleric,4,41,20,3,Monk,4,30,15,3,2,Deathlock Mastermind,8.0,13,110,0.5178202906503327
Monk,4,31,14,3,Paladin,4,32,18,3,Fighter,4,38,12,3,Warlock,4,29,16,3,10,Orc,0.5,13,15,0.0
Bard,4,29,16,3,Wizzard,4,27,10,3,Artificer,4,32,14,3,Barbarian,4,48,12,3,1,Succubus,4.0,15,66,0.9648853729415564
Sorcerer,4,20,12,3,Barbarian,4,44,15,3,Ranger,4,26,16,3,Artificer,4,22,16,3,3,Yuan-ti Malison (Type 1),3.0,12,66,0.9406452922077922
Sorcerer,2,12,11,2,Barbarian,2,23,15,2,Ranger,2,12,13,2,Rogue,2,13,13,2,10,Gray Ooze,0.5,8,22,0.0
Warlock,2,14,16,2,Rogue,2,16,16,2,Warlock,2,18,15,2,Warlock,2,11,13,2,1,Bronze Dragon Wyrmling,2.0,17,32,0.6279503438557796
Monk,3,15,11,3,Cleric,3,21,14,3,Sorcerer,3,23,15,3,Sorcerer,3,21,10,3,2,Saber-Toothed Tiger,2.0,12,52,0.8546133039471048
Paladin,2,16,17,2,Sorcerer,2,11,11,2,Barbarian,2,24,15,2,Wizzard,2,11,11,2,1,Young Remorhaz,5.0,14,93,0.3512693156732891
Cleric,3,15,19,3,Wizzard,3,15,11,3,Paladin,3,26,17,3,Warlock,3,29,13,3,4,Maw Demon,1.0,13,33,0.44383149847477255
Fighter,3,29,15,3,Monk,3,25,11,3,Wizzard,3,17,14,3,Monk,3,30,13,3,1,Nightmare,3.0,13,68,0.8210252578814868
Rogue,4,35,17,3,Druid,4,18,15,3,Ranger,4,31,15,3,Wizzard,4,25,10,3,4,Darkling Elder,2.0,15,27,0.7328941875277857
Monk,4,36,16,3,Cleric,4,26,20,3,Sorcerer,4,25,12,3,Ranger,4,24,13,3,2,Girallon,4.0,13,59,0.491598767215641
Monk,4,31,12,3,Rogue,4,28,16,3,Warlock,4,25,13,3,Wizzard,4,20,12,3,1,Young Brass Dragon,6.0,17,110,0.0
Rogue,4,22,11,3,Warlock,4,21,12,3,Druid,4,22,12,3,Rogue,4,25,15,3,10,Skeleton,0.25,13,13,0.0
Ranger,1,10,17,2,Druid,1,7,11,2,Warlock,1,7,15,2,Wizzard,1,6,14,2,10,Warhorse,0.5,11,19,0.0
Warlock,2,13,11,2,Monk,2,18,16,2,Wizzard,2,11,14,2,Rogue,2,15,17,2,3,Deinonychus,1.0,13,26,0.0
Warlock,3,23,16,3,Artificer,3,17,17,3,Fighter,3,34,15,3,Rogue,3,20,17,3,5,Rug of Smothering,2.0,12,33,0.8869802793681191
Monk,5,36,12,3,Sorcerer,5,31,15,3,Ranger,5,43,16,3,Wizzard,5,24,10,3,1,Mind Flayer Arcanist,8.0,15,71,0.9740313632564733
Fighter,3,27,13,3,Druid,3,17,16,3,Paladin,3,23,14,3,Barbarian,3,35,12,3,1,Hill Giant,5.0,13,105,0.5621624982154946
Ranger,5,39,17,3,Wizzard,5,21,10,3,Sorcerer,5,29,15,3,Druid,5,43,16,3,4,Duergar Kavalrachni,2.0,16,26,0.6219155110903416
Warlock,2,19,16,2,Druid,2,17,13,2,Cleric,2,14,14,2,Druid,2,15,13,2,2,Meenlock,2.0,15,31,1.0
Artificer,3,31,17,3,Paladin,3,30,15,3,Monk,3,29,16,3,Ranger,3,28,12,3,10,Frog,0.0,11,1,1.0
Monk,3,16,10,3,Rogue,3,21,13,3,Fighter,3,28,19,3,Sorcerer,3,15,11,3,4,Ghast,2.0,13,36,0.6882086167800454
Paladin,3,24,16,3,Ranger,3,25,15,3,Monk,3,24,16,3,Rogue,3,29,15,3,10,Cultist,0.125,12,9,0.6541906304677233
Artificer,2,17,16,2,Paladin,2,22,17,2,Monk,2,18,10,2,Artificer,2,13,16,2,4,Nilbog,1.0,13,7,0.7685878200584083
Rogue,4,30,11,3,Rogue,4,29,13,3,Barbarian,4,48,17,3,Rogue,4,31,16,3,2,Water Elemental,5.0,14,114,0.37275434163363036
Rogue,1,10,17,2,Sorcerer,1,5,11,2,Druid,1,6,13,2,Monk,1,5,11,2,10,Ice Mephit,0.5,11,21,0.0
Wizzard,4,20,12,3,Cleric,4,30,20,3,Cleric,4,26,19,3,Fighter,4,37,19,3,10,Gnoll Hunter,0.5,13,22,0.0638615950955881
Fighter,4,36,18,3,Barbarian,4,43,17,3,Artificer,4,30,18,3,Sorcerer,4,22,10,3,2,Vampiric Mist,3.0,13,30,0.9791701295449621
Sorcerer,4,32,13,3,Fighter,4,45,15,3,Warlock,4,27,12,3,Cleric,4,39,18,3,1,Tortle Druid,2.0,17,33,0.9914967550717972
Ranger,2,22,16,2,Ranger,2,22,15,2,Warlock,2,17,11,2,Rogue,2,18,16,2,2,Ogre,2.0,11,59,0.5328100103787514
Barbarian,2,20,12,2,Bard,2,10,16,2,Barbarian,2,20,12,2,Paladin,2,22,17,2,2,Sea Hag,2.0,14,52,0.7781144781144781
Paladin,4,48,14,3,Warlock,4,34,13,3,Rogue,4,33,16,3,Warlock,4,39,16,3,5,Faerie Dragon (Green),2.0,15,14,1.0
Wizzard,3,14,15,3,Ranger,3,29,12,3,Ranger,3,24,17,3,Sorcerer,3,18,13,3,10,Giant Fire Beetle,0.0,13,4,1.0
Paladin,1,10,18,2,Rogue,1,5,16,2,Druid,1,9,16,2,Druid,1,5,16,2,10,Guard,0.125,16,11,0.0
Wizzard,1,7,11,2,Fighter,1,8,17,2,Warlock,1,9,16,2,Monk,1,6,13,2,10,Velociraptor,0.25,13,10,0.0
Monk,3,19,10,3,Paladin,3,30,15,3,Barbarian,3,34,13,3,Cleric,3,22,16,3,10,Myconid Adult,0.5,12,22,0.0
Artificer,1,5,17,2,Barbarian,1,8,17,2,Paladin,1,8,19,2,Fighter,1,11,12,2,10,Boar,0.25,11,11,0.0
Druid,1,11,11,2,Wizzard,1,5,12,2,Bard,1,8,13,2,Artificer,1,9,12,2,10,Frog,0.0,11,1,1.0
Artificer,3,20,12,3,Paladin,3,38,14,3,Rogue,3,25,17,3,Fighter,3,32,18,3,2,Wight,3.0,14,45,0.8860489945326983
Ranger,4,31,17,3,Fighter,4,30,12,3,Paladin,4,33,19,3,Artificer,4,23,16,3,2,Poltergeist,2.0,12,22,0.9802341408781807
Sorcerer,5,34,10,3,Wizzard,5,35,12,3,Fighter,5,47,12,3,Cleric,5,39,20,3,10,Lizard,0.0,10,2,0.7349676475986795
Wizzard,2,13,15,2,Barbarian,2,22,17,2,Warlock,2,11,11,2,Druid,2,16,15,2,4,Nilbog,1.0,13,7,1.0
Rogue,3,15,17,3,Cleric,3,16,18,3,Paladin,3,23,14,3,Ranger,3,26,13,3,10,Orc,0.5,13,15,0.0
Artificer,5,41,13,3,Sorcerer,5,33,13,3,Ranger,5,44,17,3,Monk,5,36,12,3,3,Young Brass Dragon,6.0,17,110,0.0
Warlock,1,7,12,2,Barbarian,1,10,14,2,Fighter,1,8,15,2,Cleric,1,7,18,2,10,Winged Kobold,0.25,13,7,0.0
Artificer,4,27,15,3,Fighter,4,36,16,3,Rogue,4,29,14,3,Artificer,4,28,17,3,1,Sword Wraith Commander,8.0,18,127,1.0
Artificer,3,24,14,3,Artificer,3,18,18,3,Monk,3,28,16,3,Bard,3,23,14,3,1,Lizard King,4.0,15,78,0.7672629804552841
Paladin,1,8,16,2,Sorcerer,1,9,12,2,Wizzard,1,7,15,2,Wizzard,1,6,10,2,1,Sahuagin Priestess,2.0,12,33,0.8235858585858585
Sorcerer,2,11,10,2,Sorcerer,2,14,15,2,Barbarian,2,16,17,2,Barbarian,2,21,16,2,10,Vulture,0.0,10,5,0.0
Fighter,3,33,16,3,Rogue,3,21,12,3,Ranger,3,33,16,3,Sorcerer,3,15,12,3,3,Killer Whale,3.0,12,90,0.0
Fighter,3,28,12,3,Ranger,3,21,12,3,Ranger,3,29,15,3,Barbarian,3,34,13,3,10,Velociraptor,0.25,13,10,0.41894047693902375
Warlock,1,5,12,2,Fighter,1,10,19,2,Fighter,1,7,18,2,Wizzard,1,7,15,2,1,Plesiosaurus,2.0,13,68,0.6536585365853659
Warlock,5,34,11,3,Druid,5,36,12,3,Fighter,5,53,16,3,Sorcerer,5,32,10,3,5,Redcap,3.0,14,45,0.5830712839467888
Ranger,5,53,15,3,Fighter,5,39,15,3,Ranger,5,40,12,3,Artificer,5,42,13,3,3,Shambling Mound,5.0,15,136,0.0
Warlock,4,37,13,3,Sorcerer,4,24,13,3,Wizzard,4,21,12,3,Fighter,4,33,15,3,3,Derro Savant,3.0,13,36,0.0
Sorcerer,3,19,12,3,Fighter,3,27,12,3,Artificer,3,19,15,3,Wizzard,3,23,13,3,10,Stirge,0.125,14,2,0.9483137334414706
Barbarian,5,66,12,3,Rogue,5,30,13,3,Ranger,5,45,14,3,Rogue,5,40,16,3,8,Will-o'-Wisp,2.0,19,22,0.7506916126968898
Druid,2,12,15,2,Barbarian,2,21,16,2,Bard,2,15,15,2,Monk,2,14,15,2,10,Dretch,0.25,11,18,0.05832279814580701
Paladin,2,18,14,2,Bard,2,18,16,2,Ranger,2,20,15,2,Bard,2,14,15,2,4,Quickling,1.0,16,10,0.4423045668779457
Bard,1,7,13,2,Barbarian,1,6,12,2,Sorcerer,1,5,13,2,Paladin,1,8,15,2,1,Giant Eagle,1.0,13,26,0.577861163227017
Rogue,5,42,12,3,Druid,5,30,15,3,Barbarian,5,44,15,3,Druid,5,30,13,3,5,Archer,3.0,16,75,0.0
Druid,1,7,16,2,Warlock,1,5,12,2,Warlock,1,9,12,2,Warlock,1,9,12,2,10,Gas Spore,0.5,5,1,0.0
Sorcerer,2,14,15,2,Wizzard,2,17,10,2,Rogue,2,16,12,2,Rogue,2,15,16,2,2,Adult Kruthik,2.0,18,39,0.6750612378842751
Wizzard,2,18,14,2,Ranger,2,19,13,2,Druid,2,12,11,2,Paladin,2,24,14,2,1,Star Spawn Mangler,5.0,14,71,0.0
Druid,2,12,14,2,Monk,2,19,11,2,Barbarian,2,28,14,2,Monk,2,16,11,2,10,Swarm of Rats,0.25,10,24,0.0
Paladin,2,24,16,2,Warlock,2,19,14,2,Fighter,2,19,13,2,Sorcerer,2,12,11,2,1,Yuan-ti Malison (Type 3),3.0,12,66,0.8585213032581454
Paladin,1,13,16,2,Rogue,1,8,14,2,Monk,1,7,15,2,Warlock,1,10,12,2,10,Darkling,0.5,14,13,0.0
Paladin,4,34,14,3,Warlock,4,36,14,3,Ranger,4,35,14,3,Druid,4,27,14,3,10,Dretch,0.25,11,18,0.6950295050643922
Artificer,5,42,14,3,Monk,5,26,16,3,Warlock,5,32,15,3,Druid,5,41,15,3,1,Yeth Hound,4.0,14,51,1.0
Sorcerer,5,27,11,3,Cleric,5,34,17,3,Druid,5,31,12,3,Ranger,5,38,12,3,10,Pseudodragon,0.25,13,7,0.9833825132357521
Cleric,3,15,17,3,Monk,3,18,14,3,Artificer,3,22,13,3,Druid,3,27,12,3,2,Yeti,3.0,12,51,0.0
Sorcerer,1,4,11,2,Sorcerer,1,7,13,2,Wizzard,1,7,11,2,Artificer,1,4,16,2,10,Ox,0.25,10,15,0.0
Druid,2,16,12,2,Fighter,2,17,14,2,Wizzard,2,10,11,2,Wizzard,2,9,15,2,1,Kuo-toa Archpriest,6.0,13,97,0.0
Ranger,4,40,12,3,Rogue,4,32,16,3,Ranger,4,33,12,3,Artificer,4,30,13,3,1,Hill Giant,5.0,13,105,0.7458530805687205
Rogue,5,34,16,3,Warlock,5,36,16,3,Bard,5,34,15,3,Warlock,5,50,13,3,10,Slaad Tadpole,0.125,12,10,0.7421835916054548
Sorcerer,1,7,12,2,Rogue,1,7,13,2,Ranger,1,7,16,2,Cleric,1,7,14,2,1,Minotaur Skeleton,2.0,12,67,0.0
Barbarian,4,32,12,3,Barbarian,4,38,13,3,Barbarian,4,45,13,3,Artificer,4,24,18,3,2,Displacer Beast,3.0,13,85,0.806764280673597
